,Date,HA,abbr,down_distance,opponent,play,team,wk,down,distance,yard_line,play_type,yards_gained,player,result,success,game_id,pa,pf,p_diff
3890,2018-09-29,H,WST,4th and 14 at WST6,Utah,94-O.Draguicevich punts 45 yards from WST 6. 18-B.Covey to UTH 49 for no gain.,Washington St.,05,4,14,WST6,special,0,na,punt,0,05Washington St.,24,28,4.0
3891,2018-09-29,H,WST,1st and 10 at WST10,Utah,16-G.Minshew complete to 17-K.Sweet. 17-K.Sweet to WST 26 for 16 yards.,Washington St.,05,1,10,WST10,pass,16,17-K.Sweet.,,1,05Washington St.,24,28,4.0
3892,2018-09-29,H,WST,1st and 10 at WST26,Utah,16-G.Minshew incomplete. Intended for 32-J.Williams.,Washington St.,05,1,10,WST26,pass,0,32-JWilliams,,0,05Washington St.,24,28,4.0
3893,2018-09-29,H,WST,2nd and 10 at WST26,Utah,"16-G.Minshew sacked at WST 17 for -9 yards (6-B.Anae,30-C.Barton).",Washington St.,05,2,10,WST26,pass,-9,16-G.Minshew,sack,0,05Washington St.,24,28,4.0
3894,2018-09-29,H,WST,3rd and 19 at WST17,Utah,16-G.Minshew incomplete.,Washington St.,05,3,19,WST17,pass,0,16-G.Minshew,,0,05Washington St.,24,28,4.0
3895,2018-09-29,H,WST,4th and 19 at WST17,Utah,"94-O.Draguicevich punts 48 yards from WST 17. 18-B.Covey runs 65 yards for a touchdown. Team penalty on UTH, Illegal block in the back, 10 yards, enforced at UTH 38.",Washington St.,05,4,19,WST17,special,0,na,punt,0,05Washington St.,24,28,4.0
3896,2018-09-29,H,WST,1st and 10 at WST7,Utah,16-G.Minshew complete to 1-D.Martin. 1-D.Martin to WST 11 for 4 yards (22-C.Hansen).,Washington St.,05,1,10,WST7,pass,4,1-D.Martin.,,0,05Washington St.,24,28,4.0
3897,2018-09-29,H,WST,2nd and 6 at WST11,Utah,16-G.Minshew complete to 8-E.Winston. 8-E.Winston runs 89 yards for a touchdown.,Washington St.,05,2,6,WST11,pass,89,8-E.Winston.,TD,1,05Washington St.,24,28,4.0
3898,2018-09-29,H,WST,,Utah,"Penalty on WST 8-E.Winston, Unsportsmanlike conduct, 15 yards, enforced at WST 35. No Play.",Washington St.,05,4,2,NA,penalty,-15,na,penalty,0,05Washington St.,24,28,4.0
3899,2018-09-29,H,WST,1st and 10 at UTH47,Utah,to WST 49 for -4 yards.,Washington St.,05,1,10,UTH47,run,-4,to,,0,05Washington St.,24,28,4.0
3900,2018-09-29,H,WST,2nd and 14 at WST49,Utah,to WST 45 for -4 yards.,Washington St.,05,2,14,WST49,run,-4,to,,0,05Washington St.,24,28,4.0
3901,2018-09-29,H,WST,3rd and 18 at WST45,Utah,to WST 40 for -5 yards.,Washington St.,05,3,18,WST45,run,-5,to,,0,05Washington St.,24,28,4.0
3902,2018-09-29,A,UTH,1st and 10 at UTH25,Washington St.,2-Z.Moss to UTH 25 for no gain (47-P.Pelluer).,Utah,05,1,10,UTH25,run,0,2-Z.Moss,,0,05Utah,28,24,-4.0
3903,2018-09-29,A,UTH,2nd and 10 at UTH25,Washington St.,"2-Z.Moss to UTH 27 for 2 yards (47-P.Pelluer,13-J.Woods).",Utah,05,2,10,UTH25,run,2,2-Z.Moss,,0,05Utah,28,24,-4.0
3904,2018-09-29,A,UTH,3rd and 8 at UTH27,Washington St.,"1-T.Huntley complete to 18-B.Covey. 18-B.Covey to UTH 34, FUMBLES (25-S.Thomas). 3-D.Molton to UTH 34 for no gain.",Utah,05,3,8,UTH27,pass,0,18-B.Covey.,to,0,05Utah,28,24,-4.0
3905,2018-09-29,A,UTH,3rd and 8 at UTH27,Washington St.,1-T.Huntley complete to 18-B.Covey. 18-B.Covey to UTH 34 for 7 yards (25-S.Thomas).,Utah,05,3,8,UTH27,pass,7,18-B.Covey.,,0,05Utah,28,24,-4.0
3906,2018-09-29,A,UTH,4th and 1 at UTH34,Washington St.,"Penalty on WST 25-S.Thomas, Personal Foul, 15 yards, enforced at UTH 34. No Play.",Utah,05,4,1,UTH34,penalty,15,na,penalty,1,05Utah,28,24,-4.0
3907,2018-09-29,A,UTH,1st and 10 at UTH49,Washington St.,"2-Z.Moss to UTH 49 for no gain (45-L.Tago,13-J.Woods).",Utah,05,1,10,UTH49,run,0,2-Z.Moss,,0,05Utah,28,24,-4.0
3908,2018-09-29,A,UTH,2nd and 10 at UTH49,Washington St.,"2-Z.Moss to WST 44 for 7 yards (34-J.Thompson,13-J.Woods).",Utah,05,2,10,UTH49,run,7,2-Z.Moss,,1,05Utah,28,24,-4.0
3909,2018-09-29,A,UTH,3rd and 3 at WST44,Washington St.,1-T.Huntley to WST 35 for 9 yards (22-D.Singleton).,Utah,05,3,3,WST44,run,9,1-T.Huntley,,1,05Utah,28,24,-4.0
3910,2018-09-29,A,UTH,1st and 10 at WST35,Washington St.,2-Z.Moss to WST 29 for 6 yards (3-D.Molton).,Utah,05,1,10,WST35,run,6,2-Z.Moss,,1,05Utah,28,24,-4.0
3911,2018-09-29,A,UTH,2nd and 4 at WST29,Washington St.,1-T.Huntley to WST 27 for 2 yards (47-P.Pelluer).,Utah,05,2,4,WST29,run,2,1-T.Huntley,,0,05Utah,28,24,-4.0
3912,2018-09-29,A,UTH,3rd and 2 at WST27,Washington St.,2-Z.Moss to WST 24 for 3 yards (2-S.Harper).,Utah,05,3,2,WST27,run,3,2-Z.Moss,,1,05Utah,28,24,-4.0
3913,2018-09-29,A,UTH,1st and 10 at WST24,Washington St.,1-T.Huntley runs 24 yards for a touchdown.,Utah,05,1,10,WST24,run,24,1-T.Huntley,TD,1,05Utah,28,24,-4.0
3914,2018-09-29,A,UTH,1st and 10 at UTH35,Washington St.,2-Z.Moss to UTH 39 for 4 yards (47-P.Pelluer).,Utah,05,1,10,UTH35,run,4,2-Z.Moss,,0,05Utah,28,24,-4.0
3915,2018-09-29,A,UTH,2nd and 6 at UTH39,Washington St.,2-Z.Moss to WST 40 for 21 yards (19-B.Thompson).,Utah,05,2,6,UTH39,run,21,2-Z.Moss,,1,05Utah,28,24,-4.0
3916,2018-09-29,A,UTH,1st and 10 at WST40,Washington St.,"2-Z.Moss to WST 48 for -8 yards (47-P.Pelluer,89-N.Begg).",Utah,05,1,10,WST40,run,-8,2-Z.Moss,,0,05Utah,28,24,-4.0
3917,2018-09-29,A,UTH,2nd and 18 at WST48,Washington St.,1-T.Huntley complete to 7-D.Simpkins. 7-D.Simpkins to WST 34 for 14 yards (2-S.Harper).,Utah,05,2,18,WST48,pass,14,7-D.Simpkins.,,1,05Utah,28,24,-4.0
3918,2018-09-29,A,UTH,3rd and 4 at WST34,Washington St.,6-A.Shyne to WST 31 for 3 yards (41-D.Sherman).,Utah,05,3,4,WST34,run,3,6-A.Shyne,,0,05Utah,28,24,-4.0
3919,2018-09-29,A,UTH,4th and 1 at WST31,Washington St.,2-Z.Moss to WST 28 for 3 yards (41-D.Sherman).,Utah,05,4,1,WST31,run,3,2-Z.Moss,,1,05Utah,28,24,-4.0
3920,2018-09-29,A,UTH,1st and 10 at WST28,Washington St.,"6-A.Shyne to WST 26 for 2 yards (41-D.Sherman,22-D.Singleton).",Utah,05,1,10,WST28,run,2,6-A.Shyne,,0,05Utah,28,24,-4.0
3921,2018-09-29,A,UTH,2nd and 8 at WST26,Washington St.,"6-A.Shyne to WST 21 for 5 yards (41-D.Sherman,47-P.Pelluer).",Utah,05,2,8,WST26,run,5,6-A.Shyne,,0,05Utah,28,24,-4.0
3922,2018-09-29,A,UTH,3rd and 3 at WST21,Washington St.,1-T.Huntley to WST 6 for 15 yards.,Utah,05,3,3,WST21,run,15,1-T.Huntley,,1,05Utah,28,24,-4.0
3923,2018-09-29,A,UTH,1st and 6 at WST6,Washington St.,2-Z.Moss runs 6 yards for a touchdown.,Utah,05,1,6,WST6,run,6,2-Z.Moss,TD,1,05Utah,28,24,-4.0
3924,2018-09-29,A,UTH,1st and 10 at UTH25,Washington St.,"2-Z.Moss to UTH 30 for 5 yards (47-P.Pelluer,26-H.Dale).",Utah,05,1,10,UTH25,run,5,2-Z.Moss,,1,05Utah,28,24,-4.0
3925,2018-09-29,A,UTH,2nd and 5 at UTH30,Washington St.,"2-Z.Moss to UTH 27 for -3 yards (45-L.Tago,56-T.Comfort).",Utah,05,2,5,UTH30,run,-3,2-Z.Moss,,0,05Utah,28,24,-4.0
3926,2018-09-29,A,UTH,3rd and 8 at UTH27,Washington St.,"1-T.Huntley sacked at UTH 24 for -3 yards (58-F.Fa'avae,13-J.Woods).",Utah,05,3,8,UTH27,pass,-3,1-T.Huntley,sack,0,05Utah,28,24,-4.0
3927,2018-09-29,A,UTH,4th and 11 at UTH24,Washington St.,"33-M.Wishnowsky punts 41 yards from UTH 24 to WST 35, fair catch by 17-K.Sweet.",Utah,05,4,11,UTH24,special,0,na,punt,0,05Utah,28,24,-4.0
3928,2018-09-29,A,UTH,1st and 10 at UTH25,Washington St.,1-T.Huntley complete to 44-J.Jackson. 44-J.Jackson to UTH 28 for 3 yards.,Utah,05,1,10,UTH25,pass,3,44-J.Jackson.,,0,05Utah,28,24,-4.0
3929,2018-09-29,A,UTH,2nd and 7 at UTH28,Washington St.,"1-T.Huntley to UTH 29 for 1 yard (45-L.Tago,89-N.Begg).",Utah,05,2,7,UTH28,run,1,1-T.Huntley,,0,05Utah,28,24,-4.0
3930,2018-09-29,A,UTH,3rd and 6 at UTH29,Washington St.,"1-T.Huntley incomplete. Intended for 7-D.Simpkins. Penalty on WST 3-D.Molton, Holding, 9 yards, enforced at UTH 29. No Play.",Utah,05,3,6,UTH29,pass,0,7-DSimpkins,,0,05Utah,28,24,-4.0
3931,2018-09-29,A,UTH,1st and 10 at UTH38,Washington St.,1-T.Huntley to UTH 49 for 11 yards (3-D.Molton).,Utah,05,1,10,UTH38,run,11,1-T.Huntley,,1,05Utah,28,24,-4.0
3932,2018-09-29,A,UTH,1st and 10 at UTH49,Washington St.,"2-Z.Moss to WST 44 for 7 yards (32-J.Williams,13-J.Woods).",Utah,05,1,10,UTH49,run,7,2-Z.Moss,,1,05Utah,28,24,-4.0
3933,2018-09-29,A,UTH,2nd and 3 at WST44,Washington St.,1-T.Huntley complete to 25-J.Dixon. 25-J.Dixon to WST 6 for 38 yards (13-J.Woods).,Utah,05,2,3,WST44,pass,38,25-J.Dixon.,,1,05Utah,28,24,-4.0
3934,2018-09-29,A,UTH,1st and 6 at WST6,Washington St.,"2-Z.Moss to WST 1 for 5 yards (13-J.Woods,26-H.Dale).",Utah,05,1,6,WST6,run,5,2-Z.Moss,,1,05Utah,28,24,-4.0
3935,2018-09-29,A,UTH,2nd and 1 at WST1,Washington St.,1-T.Huntley runs 1 yard for a touchdown.,Utah,05,2,1,WST1,run,1,1-T.Huntley,TD,1,05Utah,28,24,-4.0
3936,2018-09-29,A,UTH,1st and 10 at UTH13,Washington St.,1-T.Huntley to UTH 33 for 20 yards (34-J.Thompson).,Utah,05,1,10,UTH13,run,20,1-T.Huntley,,1,05Utah,28,24,-4.0
3937,2018-09-29,A,UTH,1st and 10 at UTH33,Washington St.,2-Z.Moss to UTH 32 for -1 yard (41-D.Sherman).,Utah,05,1,10,UTH33,run,-1,2-Z.Moss,,0,05Utah,28,24,-4.0
3938,2018-09-29,A,UTH,2nd and 11 at UTH32,Washington St.,1-T.Huntley to UTH 39 for 7 yards (34-J.Thompson).,Utah,05,2,11,UTH32,run,7,1-T.Huntley,,0,05Utah,28,24,-4.0
3939,2018-09-29,A,UTH,3rd and 4 at UTH39,Washington St.,1-T.Huntley incomplete. Intended for 45-S.Nacua.,Utah,05,3,4,UTH39,pass,0,45-SNacua,,0,05Utah,28,24,-4.0
3940,2018-09-29,A,UTH,4th and 4 at UTH39,Washington St.,"33-M.Wishnowsky punts 36 yards from UTH 39 to WST 25, fair catch by 17-K.Sweet.",Utah,05,4,4,UTH39,special,0,na,punt,0,05Utah,28,24,-4.0
3941,2018-09-29,A,UTH,1st and 10 at UTH20,Washington St.,2-Z.Moss to UTH 20 for no gain (15-K.Williams).,Utah,05,1,10,UTH20,run,0,2-Z.Moss,,0,05Utah,28,24,-4.0
3942,2018-09-29,A,UTH,1st and 10 at UTH25,Washington St.,2-Z.Moss to UTH 33 for 8 yards (15-K.Williams).,Utah,05,1,10,UTH25,run,8,2-Z.Moss,,1,05Utah,28,24,-4.0
3943,2018-09-29,A,UTH,2nd and 2 at UTH33,Washington St.,"2-Z.Moss to UTH 34 for 1 yard. Penalty on UTH 77-D.Paulo, Holding, 10 yards, enforced at UTH 33. No Play.",Utah,05,2,2,UTH33,penalty,-10,na,penalty,0,05Utah,28,24,-4.0
3944,2018-09-29,A,UTH,2nd and 12 at UTH23,Washington St.,1-T.Huntley complete to 7-D.Simpkins. 7-D.Simpkins to UTH 34 for 11 yards.,Utah,05,2,12,UTH23,pass,11,7-D.Simpkins.,,1,05Utah,28,24,-4.0
3945,2018-09-29,A,UTH,3rd and 1 at UTH34,Washington St.,2-Z.Moss to UTH 36 for 2 yards (45-L.Tago).,Utah,05,3,1,UTH34,run,2,2-Z.Moss,,1,05Utah,28,24,-4.0
3946,2018-09-29,A,UTH,1st and 10 at UTH36,Washington St.,1-T.Huntley complete to 21-S.Enis. 21-S.Enis to UTH 48 for 12 yards (2-S.Harper).,Utah,05,1,10,UTH36,pass,12,21-S.Enis.,,1,05Utah,28,24,-4.0
3947,2018-09-29,A,UTH,1st and 10 at UTH48,Washington St.,"1-T.Huntley incomplete. Intended for 21-S.Enis. Penalty on WST 4-M.Strong, Pass interference, 15 yards, enforced at UTH 48. No Play.",Utah,05,1,10,UTH48,pass,0,21-SEnis,,0,05Utah,28,24,-4.0
3948,2018-09-29,A,UTH,1st and 10 at WST37,Washington St.,1-T.Huntley to WST 30 for 7 yards (15-K.Williams).,Utah,05,1,10,WST37,run,7,1-T.Huntley,,1,05Utah,28,24,-4.0
3949,2018-09-29,A,UTH,2nd and 3 at WST30,Washington St.,1-T.Huntley complete to 80-B.Kuithe. 80-B.Kuithe to WST 21 for 9 yards (2-S.Harper).,Utah,05,2,3,WST30,pass,9,80-B.Kuithe.,,1,05Utah,28,24,-4.0
3950,2018-09-29,A,UTH,1st and 10 at WST21,Washington St.,7-D.Simpkins incomplete. Intended for 4-T.Green.,Utah,05,1,10,WST21,pass,0,4-TGreen,,0,05Utah,28,24,-4.0
3951,2018-09-29,A,UTH,2nd and 10 at WST21,Washington St.,"2-Z.Moss to WST 23 for -2 yards (45-L.Tago,92-W.Rodgers).",Utah,05,2,10,WST21,run,-2,2-Z.Moss,,0,05Utah,28,24,-4.0
3952,2018-09-29,A,UTH,3rd and 12 at WST23,Washington St.,1-T.Huntley incomplete. Intended for 18-B.Covey.,Utah,05,3,12,WST23,pass,0,18-BCovey,,0,05Utah,28,24,-4.0
3953,2018-09-29,A,UTH,4th and 12 at WST31,Washington St.,97-M.Gay 41 yards Field Goal is Good.,Utah,05,4,12,WST31,special,0,na,fgm,1,05Utah,28,24,-4.0
3954,2018-09-29,A,UTH,1st and 10 at UTH35,Washington St.,"1-T.Huntley complete to 18-B.Covey. 18-B.Covey to UTH 38 for 3 yards (47-P.Pelluer,26-H.Dale).",Utah,05,1,10,UTH35,pass,3,18-B.Covey.,,0,05Utah,28,24,-4.0
3955,2018-09-29,A,UTH,2nd and 7 at UTH38,Washington St.,1-T.Huntley incomplete. Intended for 8-S.Mariner.,Utah,05,2,7,UTH38,pass,0,8-SMariner,,0,05Utah,28,24,-4.0
3956,2018-09-29,A,UTH,3rd and 7 at UTH38,Washington St.,"1-T.Huntley to UTH 42 for 4 yards (41-D.Sherman,56-T.Comfort).",Utah,05,3,7,UTH38,run,4,1-T.Huntley,,0,05Utah,28,24,-4.0
3957,2018-09-29,A,UTH,4th and 3 at UTH42,Washington St.,"33-M.Wishnowsky punts 46 yards from UTH 42 to WST 12, fair catch by 17-K.Sweet.",Utah,05,4,3,UTH42,special,0,na,punt,0,05Utah,28,24,-4.0
3958,2018-09-29,A,UTH,1st and 10 at UTH15,Washington St.,"2-Z.Moss to UTH 19 for 4 yards (22-D.Singleton,34-J.Thompson).",Utah,05,1,10,UTH15,run,4,2-Z.Moss,,0,05Utah,28,24,-4.0
3959,2018-09-29,A,UTH,2nd and 6 at UTH19,Washington St.,1-T.Huntley complete to 89-C.Fortheringham. 89-C.Fortheringham to UTH 21 for 2 yards (22-D.Singleton).,Utah,05,2,6,UTH19,pass,2,89-C.Fortheringham.,,0,05Utah,28,24,-4.0
3960,2018-09-29,A,UTH,3rd and 4 at UTH21,Washington St.,1-T.Huntley complete to 45-S.Nacua. 45-S.Nacua to UTH 28 for 7 yards (26-H.Dale).,Utah,05,3,4,UTH21,pass,7,45-S.Nacua.,,1,05Utah,28,24,-4.0
3961,2018-09-29,A,UTH,1st and 10 at UTH28,Washington St.,"2-Z.Moss to UTH 32 for 4 yards (56-T.Comfort,92-W.Rodgers).",Utah,05,1,10,UTH28,run,4,2-Z.Moss,,0,05Utah,28,24,-4.0
3962,2018-09-29,A,UTH,2nd and 6 at UTH32,Washington St.,"1-T.Huntley complete to 80-B.Kuithe. 80-B.Kuithe to UTH 29 for -3 yards. Penalty on WST 56-T.Comfort, Personal Foul, 15 yards, enforced at UTH 32. No Play.",Utah,05,2,6,UTH32,pass,-3,80-B.Kuithe.,,0,05Utah,28,24,-4.0
3963,2018-09-29,A,UTH,1st and 10 at UTH47,Washington St.,1-T.Huntley to UTH 48 for 1 yard (92-W.Rodgers).,Utah,05,1,10,UTH47,run,1,1-T.Huntley,,0,05Utah,28,24,-4.0
3964,2018-09-29,A,UTH,2nd and 9 at UTH48,Washington St.,1-T.Huntley to UTH 49 for 1 yard (47-P.Pelluer).,Utah,05,2,9,UTH48,run,1,1-T.Huntley,,0,05Utah,28,24,-4.0
3965,2018-09-29,A,UTH,3rd and 8 at UTH49,Washington St.,1-T.Huntley incomplete. Intended for 18-B.Covey.,Utah,05,3,8,UTH49,pass,0,18-BCovey,,0,05Utah,28,24,-4.0
3966,2018-09-29,A,UTH,4th and 8 at UTH49,Washington St.,"33-M.Wishnowsky punts 41 yards from UTH 49 to WST 10, fair catch by 17-K.Sweet.",Utah,05,4,8,UTH49,special,0,na,punt,0,05Utah,28,24,-4.0
3967,2018-09-29,A,UTH,1st and 10 at UTH49,Washington St.,1-T.Huntley to UTH 49 for no gain (2-S.Harper).,Utah,05,1,10,UTH49,run,0,1-T.Huntley,,0,05Utah,28,24,-4.0
3968,2018-09-29,A,UTH,2nd and 10 at UTH49,Washington St.,1-T.Huntley incomplete. Intended for 21-S.Enis.,Utah,05,2,10,UTH49,pass,0,21-SEnis,,0,05Utah,28,24,-4.0
3969,2018-09-29,A,UTH,3rd and 10 at UTH49,Washington St.,"1-T.Huntley complete to 18-B.Covey. 18-B.Covey to WST 45 for 6 yards (22-D.Singleton,47-P.Pelluer).",Utah,05,3,10,UTH49,pass,6,18-B.Covey.,,0,05Utah,28,24,-4.0
3970,2018-09-29,A,UTH,4th and 4 at WST45,Washington St.,"33-M.Wishnowsky punts 35 yards from WST 45 to WST 10, fair catch by 17-K.Sweet.",Utah,05,4,4,WST45,special,0,na,punt,0,05Utah,28,24,-4.0
3971,2018-09-29,A,UTH,1st and 10 at UTH28,Washington St.,"2-Z.Moss to UTH 33 for 5 yards (47-P.Pelluer,2-S.Harper).",Utah,05,1,10,UTH28,run,5,2-Z.Moss,,1,05Utah,28,24,-4.0
3972,2018-09-29,A,UTH,2nd and 5 at UTH33,Washington St.,2-Z.Moss to UTH 39 for 6 yards (22-D.Singleton).,Utah,05,2,5,UTH33,run,6,2-Z.Moss,,1,05Utah,28,24,-4.0
3973,2018-09-29,A,UTH,1st and 10 at UTH39,Washington St.,"2-Z.Moss to UTH 42 for 3 yards (47-P.Pelluer,13-J.Woods).",Utah,05,1,10,UTH39,run,3,2-Z.Moss,,0,05Utah,28,24,-4.0
3974,2018-09-29,A,UTH,2nd and 7 at UTH42,Washington St.,"Penalty on UTH 77-D.Paulo, False start, 5 yards, enforced at UTH 42. No Play.",Utah,05,2,7,UTH42,penalty,-5,na,penalty,0,05Utah,28,24,-4.0
3975,2018-09-29,A,UTH,2nd and 12 at UTH37,Washington St.,1-T.Huntley sacked at UTH 23 for -14 yards (47-P.Pelluer).,Utah,05,2,12,UTH37,pass,-14,1-T.Huntley,sack,0,05Utah,28,24,-4.0
3976,2018-09-29,A,UTH,3rd and 26 at UTH23,Washington St.,2-Z.Moss to UTH 39 for 16 yards (22-D.Singleton).,Utah,05,3,26,UTH23,run,16,2-Z.Moss,,0,05Utah,28,24,-4.0
3977,2018-09-29,A,UTH,4th and 10 at UTH39,Washington St.,"33-M.Wishnowsky punts 54 yards from UTH 39 to WST 7, fair catch by 17-K.Sweet.",Utah,05,4,10,UTH39,special,0,na,punt,0,05Utah,28,24,-4.0
3978,2018-09-29,A,UTH,1st and 10 at UTH31,Washington St.,"Team penalty on WST, Delay of game, 5 yards, enforced at UTH 31. No Play.",Utah,05,1,10,UTH31,penalty,5,na,penalty,1,05Utah,28,24,-4.0
3979,2018-09-29,A,UTH,1st and 5 at UTH36,Washington St.,1-T.Huntley to UTH 38 for 2 yards (27-W.Taylor).,Utah,05,1,5,UTH36,run,2,1-T.Huntley,,0,05Utah,28,24,-4.0
3980,2018-09-29,A,UTH,2nd and 3 at UTH38,Washington St.,1-T.Huntley incomplete. Intended for 45-S.Nacua.,Utah,05,2,3,UTH38,pass,0,45-SNacua,,0,05Utah,28,24,-4.0
3981,2018-09-29,A,UTH,3rd and 3 at UTH38,Washington St.,2-Z.Moss to UTH 39 for 1 yard (45-L.Tago).,Utah,05,3,3,UTH38,run,1,2-Z.Moss,,0,05Utah,28,24,-4.0
3982,2018-09-29,A,UTH,4th and 2 at UTH39,Washington St.,"2-Z.Moss to UTH 42 for 3 yards (3-D.Molton,34-J.Thompson).",Utah,05,4,2,UTH39,run,3,2-Z.Moss,,1,05Utah,28,24,-4.0
3983,2018-09-29,A,UTH,1st and 10 at UTH42,Washington St.,1-T.Huntley incomplete. Intended for 7-D.Simpkins.,Utah,05,1,10,UTH42,pass,0,7-DSimpkins,,0,05Utah,28,24,-4.0
3984,2018-09-29,A,UTH,2nd and 10 at UTH42,Washington St.,"1-T.Huntley incomplete. Intended for 8-S.Mariner. Penalty on WST 2-S.Harper, Pass interference, 15 yards, enforced at UTH 42. No Play.",Utah,05,2,10,UTH42,pass,0,8-SMariner,,0,05Utah,28,24,-4.0
3985,2018-09-29,A,UTH,1st and 10 at WST43,Washington St.,"2-Z.Moss to WST 42 for 1 yard (56-T.Comfort,26-H.Dale).",Utah,05,1,10,WST43,run,1,2-Z.Moss,,0,05Utah,28,24,-4.0
3986,2018-09-29,A,UTH,2nd and 9 at WST42,Washington St.,1-T.Huntley complete to 18-B.Covey. 18-B.Covey to WST 36 for 6 yards (22-D.Singleton).,Utah,05,2,9,WST42,pass,6,18-B.Covey.,,0,05Utah,28,24,-4.0
3987,2018-09-29,A,UTH,3rd and 3 at WST36,Washington St.,2-Z.Moss to WST 38 for -2 yards (45-L.Tago).,Utah,05,3,3,WST36,run,-2,2-Z.Moss,,0,05Utah,28,24,-4.0
3988,2018-09-29,A,UTH,4th and 5 at WST38,Washington St.,"Penalty on UTH 77-D.Paulo, False start, 5 yards, enforced at WST 38. No Play.",Utah,05,4,5,WST38,penalty,-5,na,penalty,0,05Utah,28,24,-4.0
3989,2018-09-29,A,UTH,4th and 10 at WST43,Washington St.,"1-T.Huntley complete to 18-B.Covey. 18-B.Covey to WST 7 for 36 yards (22-D.Singleton). Penalty on UTH 50-O.Umana, Holding, 10 yards, enforced at WST 43. No Play.",Utah,05,4,10,WST43,pass,36,18-B.Covey.,,1,05Utah,28,24,-4.0
3990,2018-09-29,A,UTH,4th and 20 at UTH47,Washington St.,1-T.Huntley incomplete. Intended for 7-D.Simpkins.,Utah,05,4,20,UTH47,pass,0,7-DSimpkins,,0,05Utah,28,24,-4.0
3991,2018-09-29,H,ASU,1st and 10 at ASU25,Oregon St.,5-M.Wilkins complete to 1-N.Harry. 1-N.Harry to ASU 25 for no gain (15-J.Manning).,Arizona St.,05,1,10,ASU25,pass,0,1-N.Harry.,,0,05Arizona St.,24,52,28.0
3992,2018-09-29,H,ASU,2nd and 10 at ASU25,Oregon St.,5-M.Wilkins complete to 10-K.Williams. 10-K.Williams to ASU 24 for -1 yard (41-S.Smith).,Arizona St.,05,2,10,ASU25,pass,-1,10-K.Williams.,,0,05Arizona St.,24,52,28.0
3993,2018-09-29,H,ASU,3rd and 11 at ASU24,Oregon St.,"5-M.Wilkins complete to 1-N.Harry. 1-N.Harry to ASU 37 for 13 yards (33-J.Moore,14-K.Hayes).",Arizona St.,05,3,11,ASU24,pass,13,1-N.Harry.,,1,05Arizona St.,24,52,28.0
3994,2018-09-29,H,ASU,1st and 10 at ASU37,Oregon St.,3-E.Benjamin to ASU 44 for 7 yards (14-K.Hayes).,Arizona St.,05,1,10,ASU37,run,7,3-E.Benjamin,,1,05Arizona St.,24,52,28.0
3995,2018-09-29,H,ASU,2nd and 3 at ASU44,Oregon St.,3-E.Benjamin to ASU 48 for 4 yards (9-H.Rashed).,Arizona St.,05,2,3,ASU44,run,4,3-E.Benjamin,,1,05Arizona St.,24,52,28.0
3996,2018-09-29,H,ASU,1st and 10 at ASU48,Oregon St.,5-M.Wilkins incomplete. Intended for 1-N.Harry.,Arizona St.,05,1,10,ASU48,pass,0,1-NHarry,,0,05Arizona St.,24,52,28.0
3997,2018-09-29,H,ASU,2nd and 10 at ASU48,Oregon St.,3-E.Benjamin to ORS 41 for 11 yards (41-S.Smith).,Arizona St.,05,2,10,ASU48,run,11,3-E.Benjamin,,1,05Arizona St.,24,52,28.0
3998,2018-09-29,H,ASU,1st and 10 at ORS41,Oregon St.,"31-I.Floyd to ORS 38 for 3 yards (7-K.Whetzel,95-K.Dawkins).",Arizona St.,05,1,10,ORS41,run,3,31-I.Floyd,,0,05Arizona St.,24,52,28.0
3999,2018-09-29,H,ASU,2nd and 7 at ORS38,Oregon St.,"Penalty on ORS 99-E.Aydon, Offside, 5 yards, enforced at ORS 38. No Play.",Arizona St.,05,2,7,ORS38,penalty,5,na,penalty,1,05Arizona St.,24,52,28.0
4000,2018-09-29,H,ASU,2nd and 2 at ORS33,Oregon St.,31-I.Floyd to ORS 28 for 5 yards (44-I.Tufaga).,Arizona St.,05,2,2,ORS33,run,5,31-I.Floyd,,1,05Arizona St.,24,52,28.0
4001,2018-09-29,H,ASU,1st and 10 at ORS28,Oregon St.,5-M.Wilkins incomplete.,Arizona St.,05,1,10,ORS28,pass,0,5-M.Wilkins,,0,05Arizona St.,24,52,28.0
4002,2018-09-29,H,ASU,2nd and 10 at ORS28,Oregon St.,5-M.Wilkins to ORS 17 for 11 yards (33-J.Moore).,Arizona St.,05,2,10,ORS28,run,11,5-M.Wilkins,,1,05Arizona St.,24,52,28.0
4003,2018-09-29,H,ASU,1st and 10 at ORS17,Oregon St.,5-M.Wilkins complete to 87-T.Hudson. 87-T.Hudson to ORS 12 for 5 yards (7-K.Whetzel).,Arizona St.,05,1,10,ORS17,pass,5,87-T.Hudson.,,1,05Arizona St.,24,52,28.0
4004,2018-09-29,H,ASU,2nd and 5 at ORS12,Oregon St.,3-E.Benjamin to ORS 9 for 3 yards (9-H.Rashed).,Arizona St.,05,2,5,ORS12,run,3,3-E.Benjamin,,0,05Arizona St.,24,52,28.0
4005,2018-09-29,H,ASU,3rd and 2 at ORS9,Oregon St.,"3-E.Benjamin to ORS 11 for -2 yards (9-H.Rashed,45-R.Taufa'asau).",Arizona St.,05,3,2,ORS9,run,-2,3-E.Benjamin,,0,05Arizona St.,24,52,28.0
